# timestamps [seconds],pts
10090.851039,174453
10090.863056,175241
10090.871255,175778
10090.879025,176287
10090.887073,176815
10090.894968,177332
10090.903074,177863
10090.911021,178384
10090.918945,178904
10090.926991,179431
10090.935233,179971
10090.946949,180739
10090.954921,181261
10090.962932,181786
10090.970951,182312
10090.978860,182830
10090.987032,183366
10090.995300,183907
10091.003105,184419
10091.011190,184949
10091.019327,185482
10091.030969,186245
10091.039027,186773
10091.047113,187303
10091.055169,187831
10091.063017,188345
10091.071068,188873
10091.079061,189397
10091.087070,189922
10091.095552,190478
10091.103229,190981
10091.115182,191764
10091.123010,192277
10091.130990,192800
10091.139073,193330
10091.146884,193842
10091.154981,194372
10091.162957,194895
10091.170927,195417
10091.178938,195942
10091.187087,196476
10091.199304,197277
10091.207062,197785
10091.215075,198310
10091.223016,198831
10091.230995,199354
10091.238982,199877
10091.247076,200408
10091.255169,200938
10091.263188,201464
10091.271123,201984
10091.283155,202772
10091.291099,203293
10091.299079,203816
10091.307015,204336
10091.315001,204859
10091.322908,205377
10091.330954,205905
10091.339145,206441
10091.346999,206956
10091.354878,207472
10091.367090,208273
10091.374938,208787
10091.382983,209314
10091.391078,209845
10091.399023,210365
10091.407032,210890
10091.415143,211422
10091.423174,211948
10091.430966,212459
10091.439209,212999
10091.451060,213776
10091.459026,214298
10091.467020,214822
10091.475154,215355
10091.483010,215870
10091.491063,216397
10091.499137,216926
10091.507103,217449
10091.515047,217969
10091.522954,218487
10091.535096,219283
10091.543230,219816
10091.550858,220316
10091.559045,220853
10091.567200,221387
10091.574939,221894
10091.582977,222421
10091.591172,222958
10091.599163,223482
10091.607047,223998
10091.619201,224795
10091.627117,225314
10091.635357,225854
10091.643028,226356
10091.651156,226889
10091.659230,227418
10091.666927,227923
10091.675007,228452
10091.683035,228978
10091.691053,229504
10091.703308,230307
10091.711152,230821
10091.718879,231327
10091.727135,231868
10091.735032,232386
10091.743264,232925
10091.750871,233424
10091.759145,233966
10091.766957,234478
10091.774957,235002
10091.787124,235800
10091.795239,236332
10091.803019,236841
10091.811306,237384
10091.819152,237899
10091.827276,238431
10091.835043,238940
10091.843114,239469
10091.851031,239988
10091.859078,240515
10091.871099,241303
10091.879190,241833
10091.887235,242360
10091.895073,242874
10091.902966,243391
10091.911359,243941
10091.918928,244437
10091.927316,244987
10091.935274,245509
10091.943030,246017
10091.954917,246796
10091.962936,247322
10091.970946,247846
10091.978863,248365
10091.987026,248900
10091.995046,249426
10092.003182,249959
10092.011054,250475
10092.019259,251013
10092.027130,251528
10092.039264,252324
10092.047071,252835
10092.055006,253355
10092.063331,253901
10092.071196,254416
10092.079214,254942
10092.087058,255456
10092.095000,255976
10092.103012,256501
10092.111176,257036
10092.122964,257809
10092.130955,258333
10092.139224,258875
10092.146894,259377
10092.154908,259902
10092.162929,260428
10092.170920,260952
10092.178938,261477
10092.187024,262007
10092.195228,262545
10092.207261,263333
10092.215088,263846
10092.223224,264379
10092.231133,264898
10092.238946,265410
10092.247013,265939
10092.255093,266468
10092.262987,266985
10092.271054,267514
10092.279135,268044
10092.291005,268822
10092.299135,269354
10092.307017,269871
10092.315070,270399
10092.322909,270912
10092.330939,271439
10092.339014,271968
10092.346915,272486
10092.354894,273008
10092.362964,273537
10092.374848,274316
10092.382958,274848
10092.391059,275379
10092.399091,275905
10092.407227,276438
10092.415014,276948
10092.423031,277474
10092.431105,278003
10092.439062,278524
10092.447067,279049
10092.459017,279832
10092.467153,280365
10092.475065,280884
10092.483144,281413
10092.491155,281938
10092.499071,282457
10092.507178,282988
10092.515006,283501
10092.522910,284019
10092.530989,284549
10092.543165,285347
10092.550978,285859
10092.559225,286399
10092.566929,286904
10092.574959,287430
10092.582970,287955
10092.591118,288489
10092.599055,289010
10092.607073,289535
10092.615099,290061
10092.627099,290847
10092.635256,291382
10092.643146,291899
10092.651120,292422
10092.659015,292939
10092.667203,293476
10092.675081,293992
10092.683251,294527
10092.691107,295042
10092.699069,295564
10092.711081,296351
10092.718950,296867
10092.727106,297401
10092.735142,297928
10092.743203,298456
10092.750880,298959
10092.759081,299497
10092.766888,300009
10092.774997,300540
10092.782943,301061
10092.794995,301851
10092.803031,302377
10092.811214,302913
10092.819272,303442
10092.827010,303949
10092.835287,304491
10092.843272,305014
10092.851142,305530
10092.859080,306050
10092.867141,306579
10092.878948,307352
10092.887006,307880
10092.894999,308404
10092.903138,308938
10092.911179,309465
10092.918930,309973
10092.927249,310518
10092.935143,311035
10092.943280,311568
10092.950964,312072
10092.962958,312858
10092.971052,313388
10092.978967,313907
10092.987032,314436
10092.995146,314967
10093.002946,315479
10093.010970,316004
10093.019307,316551
10093.027044,317058
10093.035047,317582
10093.047374,318390
10093.055263,318907
10093.063127,319423
10093.071264,319956
10093.078985,320462
10093.086991,320986
10093.095188,321524
10093.103233,322051
10093.111122,322568
10093.118970,323082
10093.130951,323867
10093.139231,324410
10093.146835,324908
10093.154956,325441
10093.162909,325962
10093.170920,326487
10093.179023,327018
10093.187041,327543
10093.195176,328076
10093.203163,328600
10093.215268,329393
10093.223195,329913
10093.231224,330439
10093.239018,330950
10093.246993,331472
10093.255278,332015
10093.263152,332531
10093.271148,333055
10093.279011,333570
10093.287156,334104
10093.299003,334881
10093.307122,335413
10093.315040,335932
10093.322951,336450
10093.330927,336973
10093.339258,337519
10093.346951,338023
10093.354877,338542
10093.362917,339069
10093.370950,339596
10093.382949,340382
10093.391093,340916
10093.399213,341448
10093.407096,341965
10093.415187,342495
10093.423057,343011
10093.431145,343541
10093.439124,344064
10093.446999,344580
10093.455033,345106
10093.467106,345897
10093.475068,346419
10093.483023,346940
10093.491231,347478
10093.499226,348002
10093.507159,348522
10093.514997,349036
10093.522927,349556
10093.530887,350077
10093.539319,350630
10093.550988,351395
10093.559135,351928
10093.566952,352441
10093.574931,352964
10093.582941,353489
10093.590980,354015
10093.599078,354546
10093.607169,355076
10093.614930,355585
10093.623140,356123
10093.634961,356898
10093.643055,357428
10093.651266,357966
10093.659050,358476
10093.666968,358995
10093.675041,359524
10093.683058,360050
10093.691058,360574
10093.698977,361093
10093.707101,361625
10093.718947,362402
10093.727125,362938
10093.734974,363452
10093.743045,363981
10093.751023,364504
10093.759260,365044
10093.766862,365542
10093.775001,366075
10093.783010,366600
10093.791038,367126
10093.803247,367926
10093.810944,368431
10093.819106,368966
10093.827017,369484
10093.835267,370025
10093.843083,370537
10093.850967,371054
10093.859130,371589
10093.867089,372110
10093.875119,372636
10093.887107,373422
10093.895034,373942
10093.903178,374475
10093.911008,374988
10093.918868,375504
10093.926995,376036
10093.934994,376560
10093.943223,377100
10093.950874,377601
10093.959165,378144
10093.970858,378911
10093.978821,379433
10093.987132,379977
10093.995016,380494
10094.003244,381033
10094.011056,381545
10094.019361,382089
10094.027172,382601
10094.035053,383118
10094.043245,383655
10094.055121,384433
10094.063225,384964
10094.071308,385494
10094.079128,386006
10094.087118,386530
10094.095060,387050
10094.103181,387582
10094.111156,388105
10094.118960,388617
10094.127020,389145
10094.139110,389937
10094.146939,390450
10094.154964,390976
10094.162879,391495
10094.170950,392024
10094.179105,392558
10094.187040,393078
10094.195078,393605
10094.203163,394135
10094.211087,394654
10094.223026,395437
10094.231082,395964
10094.238996,396483
10094.246931,397003
10094.255150,397542
10094.263046,398059
10094.271124,398589
10094.278952,399102
10094.286931,399625
10094.295071,400158
10094.307249,400956
10094.314940,401460
10094.322834,401977
10094.330865,402504
10094.339330,403059
10094.346802,403548
10094.354890,404078
10094.362870,404601
10094.370913,405128
10094.379000,405658
10094.391244,406461
10094.399001,406969
10094.407049,407496
10094.415139,408027
10094.423092,408548
10094.430924,409061
10094.438974,409589
10094.446994,410114
10094.455018,410640
10094.463284,411182
10094.475192,411962
10094.482932,412469
10094.491112,413006
10094.498972,413521
10094.507308,414067
10094.514908,414565
10094.522890,415088
10094.530928,415615
10094.539062,416148
10094.546829,416657
10094.559061,417459
10094.566880,417971
10094.574952,418500
10094.583001,419027
10094.591028,419554
10094.599141,420085
10094.607117,420608
10094.615009,421125
10094.623064,421653
10094.631033,422175
10094.643304,422979
10094.651144,423493
10094.659234,424023
10094.667025,424534
10094.675071,425061
10094.683185,425593
10094.691045,426108
10094.699070,426634
10094.706956,427151
10094.714929,427673
10094.727274,428482
10094.735016,428990
10094.743292,429532
10094.750946,430034
10094.759018,430563
10094.766857,431076
10094.774857,431601
10094.783119,432142
10094.791070,432663
10094.799003,433183
10094.811170,433981
10094.818998,434494
10094.827093,435024
10094.835088,435548
10094.843089,436072
10094.851012,436592
10094.859234,437130
10094.867230,437654
10094.875129,438172
10094.883118,438696
10094.895022,439476
10094.902996,439998
10094.911048,440526
10094.918803,441034
10094.927028,441573
10094.935185,442108
10094.943303,442640
10094.951870,443201
10094.959176,443680
10094.966862,444184
10094.978927,444974
10094.986985,445503
10094.995086,446033
10095.003023,446554
10095.011160,447087
10095.019047,447604
10095.027131,448134
10095.035023,448651
10095.043034,449176
10095.051327,449719
10095.063072,450489
10095.071219,451023
10095.078936,451529
10095.086974,452055
10095.095038,452584
10095.103218,453120
10095.111034,453632
10095.118860,454145
10095.126995,454678
10095.135181,455215
10095.147016,455990
10095.154994,456513
10095.162986,457037
10095.170912,457556
10095.178993,458086
10095.187022,458612
10095.194965,459133
10095.203074,459664
10095.211068,460188
10095.219030,460710
10095.231144,461504
10095.239017,462019
10095.246980,462541
10095.255118,463075
10095.263082,463597
10095.271149,464125
10095.279015,464641
10095.286955,465161
10095.294963,465686
10095.303199,466226
10095.315088,467005
10095.322980,467522
10095.330982,468046
10095.339075,468577
10095.346871,469088
10095.354987,469620
10095.362937,470141
10095.370944,470665
10095.378995,471193
10095.387187,471730
10095.399150,472514
10095.407021,473030
10095.415248,473569
10095.422994,474076
10095.430966,474599
10095.438977,475124
10095.447118,475657
10095.455052,476177
10095.463171,476709
10095.471251,477239
10095.483155,478019
10095.491086,478539
10095.498967,479055
10095.507016,479583
10095.515277,480124
10095.522833,480619
10095.530950,481151
10095.539099,481685
10095.546955,482200
10095.554885,482720
10095.566957,483511
10095.575019,484039
10095.582938,484558
10095.591050,485090
10095.599226,485626
10095.607047,486138
10095.615229,486675
10095.622894,487177
10095.630948,487705
10095.638986,488231
10095.651198,489032
10095.658948,489540
10095.667080,490073
10095.675147,490601
10095.683031,491118
10095.691153,491650
10095.699106,492171
10095.707083,492694
10095.714937,493209
10095.722890,493730
10095.735202,494537
10095.743048,495051
10095.750871,495564
10095.759064,496101
10095.766951,496618
10095.774896,497138
10095.782945,497666
10095.791448,498223
10095.798984,498717
10095.807085,499248
10095.819193,500041
10095.827182,500565
10095.835373,501102
10095.843343,501624
10095.851082,502131
10095.860274,502734
10095.884686,504333
10095.893424,504906
10095.903270,505551
10095.911181,506070
10095.918942,506578
10095.927057,507110
10095.935186,507643
10095.943131,508164
10095.951031,508681
10095.959127,509212
10095.967000,509728
10095.975142,510261
10095.987119,511046
10095.995083,511568
10096.003279,512105
10096.011083,512617
10096.019209,513149
10096.027198,513673
10096.035130,514193
10096.042956,514706
10096.051046,515236
10096.059072,515762
10096.071022,516545
10096.079123,517076
10096.087255,517609
10096.095054,518120
10096.103272,518658
10096.110956,519162
10096.118891,519682
10096.127158,520224
10096.135072,520742
10096.143027,521264
10096.154953,522045
10096.162847,522563
10096.170894,523090
10096.178887,523614
10096.187109,524153
10096.195002,524670
10096.203117,525202
10096.210913,525713
10096.219308,526263
10096.227058,526771
10096.239008,527554
10096.246989,528077
10096.255054,528605
10096.263152,529136
10096.271018,529652
10096.278936,530171
10096.287067,530703
10096.294983,531222
10096.304375,531838
10096.330323,533538
10096.339743,534156
10096.346948,534628
10096.354889,535148
10096.362933,535675
10096.370907,536198
10096.380010,536794
10096.396333,537864
10096.407156,538573
10096.416246,539169
10096.430081,540076
10096.436515,540498
10096.441629,540833
10096.447140,541194
10096.454987,541708
10096.463207,542247
10096.470964,542755
10096.478979,543280
10096.491437,544097
10096.499021,544594
10096.506957,545114
10096.515016,545642
10096.522878,546157
10096.530921,546684
10096.539186,547226
10096.547092,547744
10096.554903,548256
10096.562845,548777
10096.574998,549573
10096.582875,550089
10096.591024,550623
10096.599221,551160
10096.607282,551689
10096.614945,552191
10096.623148,552729
10096.631003,553243
10096.639254,553784
10096.646935,554287
10096.659255,555095
10096.667141,555612
10096.675049,556130
10096.683039,556653
10096.691146,557185
10096.698972,557698
10096.707190,558236
10096.715153,558758
10096.722907,559266
10096.730971,559795
10096.743210,560597
10096.750950,561104
10096.759136,561640
10096.766869,562147
10096.774951,562677
10096.782928,563200
10096.791072,563733
10096.798961,564250
10096.807136,564786
10096.815113,565309
10096.827306,566108
10096.835149,566622
10096.843114,567144
10096.851036,567663
10096.859026,568187
10096.866988,568709
10096.875034,569236
10096.883201,569771
10096.891057,570286
10096.898981,570805
10096.911191,571605
10096.918863,572108
10096.927222,572656
10096.935023,573167
10096.943034,573692
10096.950884,574207
10096.959153,574749
10096.966910,575257
10096.974848,575777
10096.982879,576303
10096.995266,577115
10097.003004,577622
10097.010967,578144
10097.019266,578688
10097.027237,579210
10097.035109,579726
10097.043138,580253
10097.051171,580779
10097.059006,581292
10097.067073,581821
10097.079173,582614
10097.087364,583151
10097.094902,583645
10097.103200,584189
10097.111002,584700
10097.118922,585219
10097.127196,585761
10097.135126,586281
10097.142948,586794
10097.151115,587329
10097.163290,588127
10097.171292,588651
10097.179212,589170
10097.187037,589683
10097.195106,590212
10097.203110,590736
10097.211033,591256
10097.219127,591786
10097.227070,592307
10097.235129,592835
10097.247046,593616
10097.255269,594155
10097.263044,594664
10097.271215,595200
10097.279169,595721
10097.287028,596236
10097.295074,596763
10097.303007,597283
10097.311105,597814
10097.318959,598328
10097.330957,599115
10097.339064,599646
10097.346946,600163
10097.354952,600687
10097.362897,601208
10097.370923,601734
10097.378988,602262
10097.387276,602806
10097.395014,603313
10097.402992,603836
10097.415322,604644
10097.423074,605152
10097.431057,605675
10097.439040,606198
10097.447021,606721
10097.454985,607243
10097.463043,607771
10097.471330,608314
10097.479044,608820
10097.486981,609340
10097.498949,610124
10097.507043,610655
10097.514986,611175
10097.522847,611690
10097.530905,612218
10097.539281,612767
10097.546928,613268
10097.555164,613808
10097.562954,614319
10097.570952,614843
10097.582986,615631
10097.591355,616180
10097.599073,616686
10097.607128,617214
10097.615198,617743
10097.622995,618253
10097.631293,618797
10097.639153,619312
10097.647158,619837
10097.655111,620358
10097.667256,621154
10097.675006,621662
10097.683162,622197
10097.691191,622723
10097.699118,623242
10097.707023,623760
10097.714971,624281
10097.722806,624795
10097.730911,625326
10097.739008,625856
10097.750885,626635
10097.759275,627185
10097.766872,627682
10097.774853,628206
10097.782912,628734
10097.791025,629265
10097.799181,629800
10097.806995,630312
10097.814961,630834
10097.823010,631361
10097.835033,632149
10097.843115,632679
10097.851099,633202
10097.859028,633722
10097.866996,634244
10097.875191,634781
10097.883023,635294
10097.890970,635815
10097.899037,636344
